N NoiseSigma MeanNoiseMag MeanPLineDist Std MeanRepErr Std reconstructionError Std
35 0.1 0.0786151157567 0.12585807289 0.101606737021 1.045441846 0.680655202057 0.0217195109886 0.0133557899667
35 0.1 0.0851146531005 0.132942440464 0.115561638291 0.708729590087 0.45215570567 0.0162312130476 0.0076620681373
35 0.1 0.0841937224787 0.241001740976 0.394354011561 4.11106492078 3.44264463936 0.0969282275703 0.0732386876181
35 0.1 0.078872168023 0.141797394042 0.157391985262 1.87965823758 1.41791795523 0.034195149728 0.0248739789575
35 0.1 0.0855094409448 0.11294922189 0.0896838980627 2.63408208226 1.6885869449 0.0345928093793 0.0144983543902
35 0.1 0.0763526527352 0.0992266075052 0.0737847960382 2.71883114187 1.7938084996 0.041190790298 0.0154192688815
35 0.1 0.0854268509483 0.202272890727 0.225306786583 6.65976097584 4.52652627122 0.107216671476 0.0471831107462
35 0.1 0.0736733824342 0.127985059292 0.0968716881455 7.27935095749 4.69965288117 0.123225761134 0.044518822296
35 0.1 0.0789677068066 0.211582399949 0.303909726234 2.81136869283 2.11798620415 0.0676534889839 0.0436402202607
35 0.1 0.0888982031989 0.188306566035 0.249666627897 2.87552963467 2.2799677657 0.0591744663689 0.0441913131987
35 0.1 0.0830021526586 0.258562892031 0.479831554572 5.73962863513 4.75948492822 0.122985581043 0.0950719249686
35 0.1 0.0819886368086 0.113149168236 0.134477600268 4.22839145245 2.61615585891 0.0681754406393 0.0315412505893
35 0.1 0.0727442496293 0.098053309459 0.0758250130119 0.584096383496 0.45383620277 0.0158984565063 0.00897541523856
35 0.1 0.084254458577 0.192311415207 0.311472513102 9.33331884951 6.41340152952 0.186477569568 0.0918625926707
35 0.1 0.0817823408943 0.14431233289 0.169359350095 5.32750989446 3.25136642924 0.0827178762276 0.0440345312882
35 0.1 0.0787529074022 0.152900170157 0.176109966763 0.478133624839 0.421428378231 0.0265719238675 0.0171485359458
35 0.1 0.080107081426 0.119247305027 0.129576301094 0.668264389016 0.713161923597 0.0265546101117 0.0258060669511
35 0.1 0.0763590977481 0.125625415657 0.124447581924 8.07582340588 5.17430772894 0.128670953794 0.0450124923132
35 0.1 0.0861566838919 0.166334791097 0.156903796997 0.843559937626 0.76534803584 0.0241065950427 0.0145656468961
35 0.1 0.0838134886295 0.0801840511113 0.0676134853691 5.07936603786 3.2683225411 0.0894713540889 0.0317195973903
35 0.1 0.0809722477405 0.254852246874 0.443281437391 1.04775199395 0.964947012438 0.0605728809234 0.0376506618105
35 0.1 0.0770684934014 0.150955525995 0.217085215731 2.50109791837 1.53579204644 0.0434105421697 0.0231799732841
35 0.1 0.0803727731263 0.162748179527 0.168500903764 5.84572169552 3.67321860951 0.10634344234 0.0421478554277
35 0.1 0.0773213303269 0.102841846191 0.0864524128748 5.36412066877 3.42455166552 0.0798004496012 0.0363499669131
35 0.1 0.0861575258531 0.341684502594 0.629466291869 4.41282545987 2.97209751945 0.106119680326 0.0638002737689
35 0.1 0.0808985112117 0.0968215855177 0.0849645335348 2.12163088323 1.39597252406 0.032505734858 0.0142409500876
35 0.1 0.087272829274 0.144366580509 0.11086568168 9.40220765306 5.86268786686 0.162123296883 0.0544551529725
35 0.1 0.0936399261408 0.189582474131 0.260274358817 1.41829978528 1.11711093713 0.047822735754 0.0264946840222
35 0.1 0.0811015256325 0.209322106718 0.271977299021 1.84085017147 1.46607754995 0.0491919840018 0.0324611280724
35 0.1 0.0824887109052 0.118531633974 0.0867113279919 4.80616282253 3.15041813314 0.0801662571994 0.0348961677926
35 0.1 0.0778453611998 0.100161947112 0.0855947470002 6.9246682571 4.54044500395 0.109830998169 0.03968829819
35 0.1 0.0777475885693 0.131260096321 0.107632319324 2.55946839646 1.93786281815 0.0544116757681 0.0356709324421
35 0.1 0.0793344432958 0.11233358413 0.0965271959794 0.662060957884 0.702554055101 0.0209267725177 0.0152461447318
35 0.1 0.0706408534562 0.1076743768 0.0734516139321 3.64689225393 2.2759894252 0.0615417978428 0.0208846111581
35 0.1 0.0845744091607 0.257697004867 0.3947161549 6.15270126433 3.91689510971 0.108745129182 0.0643839196367
35 0.1 0.0726983988105 0.146641629625 0.16105349994 1.26725084047 1.32905173143 0.0402657208141 0.0347416123738
35 0.1 0.0818529307839 0.139610204583 0.141117066222 1.25179820527 1.10340032079 0.0346731111118 0.0195993106951
35 0.1 0.0725860575886 0.17250907742 0.237140884814 3.09708871655 2.53406188614 0.0715487088252 0.0537851344757
35 0.1 0.0807885722722 0.129605844033 0.145652521699 5.50707996639 3.72921922559 0.0925076141759 0.0426740196307
35 0.1 0.0842547562181 0.193516653082 0.28195594169 7.81698128824 5.60572789574 0.133875486559 0.0808738158082
35 0.1 0.0880369385751 0.159712209981 0.270628958144 3.20871469289 2.12277390166 0.058093075932 0.0374393170473
35 0.1 0.0700352425376 0.0764295515182 0.0688968664942 4.1585453698 2.62828456271 0.0795520339059 0.0284307639884
35 0.1 0.0695176160605 0.0813671450786 0.0781024471295 2.63649942431 1.75611564372 0.0520682962987 0.0200718695061
35 0.1 0.0826000433747 0.130760023761 0.116826720896 3.54211087874 2.32139358257 0.0503192816637 0.0214071284004
35 0.1 0.0744656253725 0.181260946802 0.276186521623 2.94408383274 2.48411554112 0.068798270047 0.0530941363081
35 0.1 0.0829562867869 0.14774031125 0.217639464818 1.09847916886 1.06686722296 0.030810884638 0.0291287767172
35 0.1 0.080874516047 0.214630851113 0.354679351729 1.67087054683 1.50454451734 0.0529760185827 0.0387899689939
35 0.1 0.0884682570097 0.152587567953 0.14849958666 7.10238434647 4.69000463279 0.127030701746 0.0561795352319
35 0.1 0.0737317037197 0.0795122482579 0.0613730458283 0.543226081495 0.347830936302 0.00585635269309 0.00378831331388
35 0.1 0.0756576169126 0.135829268231 0.161524867221 0.951002791463 0.788767370935 0.0438445871292 0.0342251083787
35 0.1 0.0727983728906 0.118908655989 0.0975088458134 2.80726517236 1.91523282505 0.047209367732 0.0269685226228
35 0.1 0.0817397645344 0.28778023319 0.549516922099 10.0110899039 6.0796337395 0.165460555908 0.0931616087205
35 0.1 0.0796617595618 0.139630485874 0.158854419511 6.82321423576 4.43062598761 0.109713754436 0.0474735869726
35 0.1 0.0737877747683 0.190506607385 0.284385620541 0.770420909897 0.660904972608 0.0453284854423 0.025001260046
35 0.1 0.0742614683282 0.188116481712 0.249229829236 5.88718113401 3.66143132125 0.0947973684018 0.0457003989069
35 0.1 0.0822970432115 0.103739087502 0.0732854405052 12.0959542381 7.97982180992 0.195124857837 0.0690046175272
35 0.1 0.0841971194729 0.111492860939 0.105754966991 6.90211090099 4.55783048584 0.106465152263 0.0407237286662
35 0.1 0.0825291602845 0.120143158892 0.0891916216222 2.19684706128 1.44136768443 0.0273578003905 0.0113651784725
35 0.1 0.0739687763478 0.106034762706 0.0750486637124 5.52274434911 3.53051980119 0.091755128846 0.0369054206242
35 0.1 0.0835920984531 0.134765054528 0.200567515689 2.35455156241 1.63225387951 0.0406790075835 0.024240855053
35 0.1 0.0801501034708 0.239060360272 0.360180513136 0.959969731813 0.809678673761 0.0578709477926 0.0334394867972
35 0.1 0.0816674080346 0.129275961411 0.154705044182 2.26157085095 1.41370131639 0.0360835362959 0.0193264381548
35 0.1 0.0690026476996 0.176416396787 0.279070828393 4.7612528893 3.62502224855 0.10476004175 0.0684321245708
35 0.1 0.0817948208238 0.108292279418 0.0935413333689 5.21562729477 3.38910203781 0.0869983560243 0.0310881652146
35 0.1 0.0837310586909 0.10986771827 0.096706378741 0.145548859921 0.147666419261 0.00740605878945 0.00561019596204
35 0.1 0.0774796204533 0.111678718057 0.103888199748 5.8966281269 3.82648959367 0.0983843914069 0.034359193317
35 0.1 0.0755733299802 0.182457791752 0.28390542246 9.86487957423 6.90434347599 0.157438461333 0.0892903833142
35 0.1 0.0771346034067 0.271926941271 0.481857605915 1.78864903197 1.72342500896 0.0823223966483 0.0593768495192
35 0.1 0.0799642879555 0.119283418469 0.106898005556 5.07141298896 3.22957283981 0.0802703347884 0.0285570074975
35 0.1 0.0917034133747 0.187061580699 0.192241572535 5.55598456452 3.54489072239 0.08809572344 0.0445688446659
35 0.1 0.079536703764 0.126240873574 0.107770095816 0.905560788192 0.69496346734 0.022473230339 0.0108576697138
35 0.1 0.0779580886037 0.110377618975 0.0973123669593 2.29334034708 1.45784624171 0.037764110013 0.0223660061115
35 0.1 0.0794206226284 0.112683375362 0.104851419936 2.93266666677 1.83334699313 0.0463753998991 0.0192814968341
35 0.1 0.0864975853285 0.192741362249 0.26394050186 3.2867532481 2.06667149491 0.0510317677151 0.0334207697037
35 0.1 0.0801463814294 0.156349736136 0.163153292803 7.58623509476 4.82042309274 0.113078543827 0.0472379009542
35 0.1 0.086943910052 0.134239762999 0.129788966899 0.880708447698 0.612163130408 0.0224614934352 0.0131595810234
35 0.1 0.08529585606 0.138116536317 0.127688135643 10.9371556851 7.31749721132 0.170309120971 0.0673920708899
35 0.1 0.0664617588558 0.234580426763 0.434204835106 2.80095113638 2.79925434835 0.0791059993245 0.0656501817116
35 0.1 0.0900182076286 0.182222321554 0.189330489417 1.72942861771 1.40413174538 0.0351555129462 0.0339723466166
