N NoiseSigma MeanNoiseMag MeanPLineDist Std MeanRepErr Std reconstructionError Std
35 0.2 0.155231191785 0.399894122367 0.683324332745 9.30391136673 6.13302158101 0.17225005364 0.106069326374
35 0.2 0.153601465194 0.250931999241 0.31496622333 14.250538046 9.1831489256 0.255985078718 0.109463801233
35 0.2 0.133364105789 0.175290575667 0.139222063539 0.549428677622 0.45224512198 0.0322409440187 0.0143143144073
35 0.2 0.16091469382 0.228514159993 0.313511724155 17.2178745487 11.1990714825 0.257172663279 0.116912455681
35 0.2 0.156040581553 0.216170592728 0.175466229917 15.2140788196 10.4114586655 0.244520493681 0.108545867228
35 0.2 0.175658581148 0.359035817198 0.561599633735 9.97119449281 7.3415005321 0.201869635669 0.134900369354
35 0.2 0.158255493066 0.44510421812 0.681121207081 2.65518101941 2.24034523984 0.136027094192 0.0933362910776
35 0.2 0.163620697004 0.272630016073 0.260707064689 21.6878813221 14.4626811901 0.323105452184 0.111682123159
35 0.2 0.159399053294 0.317631803179 0.383791763561 1.29619014546 1.2313856339 0.0563671740622 0.0549626854269
35 0.2 0.139037322253 0.223353086598 0.28072734315 10.2052343396 6.53594975888 0.172891975758 0.0863562796236
35 0.2 0.177204698307 0.334858425963 0.307620112289 0.850978724551 0.717776538443 0.0622759172464 0.0281554935827
35 0.2 0.154270615896 0.194871984933 0.142797137553 2.34753893187 2.05011450086 0.0567079174292 0.0430225403629
35 0.2 0.156866013217 0.218122094874 0.188711120287 8.66178877215 5.19551431759 0.117108124935 0.0556410305336
35 0.2 0.156463618631 0.207489533709 0.18104169795 5.96537039433 4.09589071752 0.117950734739 0.0510282678814
35 0.2 0.153606525599 0.332076519727 0.405078525398 4.58646317733 3.61235346013 0.0957298510579 0.0729179991483
35 0.2 0.168447426759 0.361899315507 0.603490520933 1.18105460807 1.1116130074 0.0706600138609 0.0459157842009
35 0.2 0.167755839841 0.325690147028 0.445104864475 1.37039024979 1.23539817293 0.0686791668988 0.0499489156551
35 0.2 0.156343152518 0.5159766775 0.928499307782 2.98914710617 2.54510762539 6.29166832074 2.51919790806
35 0.2 0.149326747152 0.17771011709 0.152435324416 10.6225677459 6.98939954997 0.174418501635 0.0622239123745
35 0.2 0.180134066603 0.347504769196 0.416207532366 5.38092308653 4.2278663832 0.118900205693 0.085121917655
35 0.2 0.169352932259 0.212950892189 0.1677165816 1.75838680763 1.21695961893 0.0325549534971 0.0174897098967
35 0.2 0.15194976625 0.240077885767 0.194475891318 8.00323611087 5.10023994648 0.123142169491 0.0457024515101
35 0.2 0.152895079209 0.308828478832 0.332936852271 5.30912201338 3.30130185701 0.0940014023824 0.0512030104567
35 0.2 0.147572077542 0.326261700246 0.362164554373 3.99828267276 2.7311975864 0.0663347092248 0.035654046077
35 0.2 0.154357193953 0.249247669129 0.222599425421 5.04842388425 3.06385930399 0.0838334932244 0.0309520598938
35 0.2 0.165649809263 0.256947244802 0.172909099208 2.65737072561 2.27919253562 0.0684812407098 0.0515921104761
35 0.2 0.141684262992 0.190837627545 0.18396518545 11.7024651229 7.14636470843 0.201288306245 0.0784941525634
35 0.2 0.159795946923 0.241840929835 0.209385779114 5.85180455933 3.84068775399 0.0936851117128 0.0588638697446
35 0.2 0.147376487632 0.267974881961 0.285903494731 1.20896797216 1.19623065283 0.0376451069471 0.026550048695
35 0.2 0.147334746222 0.253820984057 0.262763485894 1.32556619831 0.911442279705 0.0470157597457 0.024272619003
35 0.2 0.153111896227 0.17009672329 0.191935569583 6.04244603705 4.02373395742 0.0740224117205 0.050281363342
35 0.2 0.166183306069 0.334549878341 0.365947443036 6.87526784956 4.70087647862 0.128986544561 0.059731684572
35 0.2 0.171095358441 0.251995945204 0.18069020492 11.043741091 6.85725159966 0.183137557017 0.0628155016922
35 0.2 0.157571534835 0.316246726204 0.364266136919 1.40140852397 1.31809752759 0.0340539561248 0.0278187344607
35 0.2 0.188840381786 0.60965084793 1.18062386197 2.54429299466 2.36169033808 0.150501644457 0.101086272566
35 0.2 0.165761272063 0.302932448142 0.397092882971 3.47022074442 2.50338661614 0.0629145373293 0.0522293004841
35 0.2 0.166561806196 0.201725235116 0.181753334368 6.08679352391 3.97228840865 0.0981311190818 0.0389576891133
35 0.2 0.160008398763 0.232738212658 0.240091495929 14.1603083016 10.1532542375 0.234426375918 0.139401415342
35 0.2 0.167601230848 0.335302562257 0.441259289602 21.7624602265 12.9614596184 0.394017382401 0.145460497895
35 0.2 0.166203373471 0.236439612809 0.230502524683 7.04910918853 5.28263394649 0.135143058979 0.0893201893083
35 0.2 0.160297161408 0.237224312187 0.253409733772 12.2267320562 7.89000123439 0.207479460854 0.090312260657
35 0.2 0.169307681021 0.425491453169 0.562885673144 2.00180382396 1.80450846419 0.0693334770939 0.0463676640488
35 0.2 0.176584487131 0.222952354762 0.157055421898 3.47485988769 2.52982383353 0.0789275145416 0.0409598686485
35 0.2 0.151644686064 0.279748922843 0.321722608268 9.93106693455 6.82254978817 0.198597148148 0.0945635345749
35 0.2 0.176773776697 0.349059041934 0.448810310294 1.38580128571 1.23283715777 0.0781942179746 0.0445075269562
35 0.2 0.168186390428 0.444869746309 0.775825498347 3.68274426052 3.55223678976 0.159496604714 0.119202415591
35 0.2 0.15423360433 0.232485177852 0.295152245128 9.94414188145 7.03738294911 0.228944548861 0.110157352592
35 0.2 0.152394970142 0.223111276861 0.23031073425 10.2690940205 6.69703831012 0.167707726555 0.0577831377687
35 0.2 0.147428784089 0.698668164915 1.31131036678 16.7248412398 13.0168173694 0.284043616656 0.199989477939
35 0.2 0.163912570325 0.402489977696 0.515339340575 6.3271032242 4.70606107029 0.133703647236 0.0883535106981
35 0.2 0.150651097283 0.479214054338 0.862574314212 3.73815675436 3.995220344 6.53859200246 2.67648475168
35 0.2 0.157193373058 0.461666513252 0.812177693981 16.858609542 12.4799324267 0.268072934864 0.181669401691
35 0.2 0.163345694402 0.321669379303 0.385548189818 17.9951115949 11.3902279805 0.321721298939 0.124690904097
35 0.2 0.145833185939 0.182220742431 0.140370485279 9.54053083994 5.99668708872 0.156829458795 0.0575311819659
35 0.2 0.161129325376 0.154340512032 0.127390529036 5.79640341681 3.76040964535 0.0700655042315 0.0454624829664
35 0.2 0.150493406694 0.250370920697 0.157738636613 2.17734101621 1.32983461878 0.0424073104652 0.0225936274013
35 0.2 0.161384563908 0.19258905428 0.154478965794 4.26803027677 2.81872498916 0.0978343131466 0.0382896524377
35 0.2 0.158635390039 0.574826871478 1.07309436589 3.71139233108 3.5137023957 6.33968127656 2.8966556084
35 0.2 0.171370170877 0.424581281774 0.657620269673 4.53327598448 3.44320655635 0.132978728637 0.0758140838306
35 0.2 0.162637116584 0.508967684293 0.868140161409 24.0228972147 15.709537055 0.478598281824 0.221742638417
35 0.2 0.157836505884 0.34932229604 0.453191875326 3.91174495428 3.38525579758 0.0912455771414 0.0722862846755
35 0.2 0.163156459971 0.218540041063 0.148859285458 8.23439868156 5.21112341903 0.134890310178 0.0595726943384
35 0.2 0.148603732069 0.246104968296 0.196982889538 1.6762211069 1.16983077295 0.0329409979798 0.0171764686847
35 0.2 0.153395876578 0.290985062228 0.263628979127 11.0699742045 7.36617276326 0.163010923391 0.0597824577592
35 0.2 0.170045264997 0.383999204925 0.425198126508 1.18721634369 1.04142874041 0.0539093571656 0.0479201903158
35 0.2 0.147102958295 0.308268137278 0.395023631885 14.2034286472 9.2511193178 0.213773672512 0.119329568445
35 0.2 0.15317258403 0.359330376496 0.535113109269 10.3557275357 6.31258038362 0.174130696976 0.102048335215
35 0.2 0.152182539428 0.306983964298 0.308089643322 7.80580692851 4.68268463666 0.132748291942 0.0580734983709
35 0.2 0.174735959089 0.218556132189 0.124765557476 3.35660520101 2.43136097237 0.0875571131369 0.0394941951123
35 0.2 0.141556073434 0.523371407514 0.890462077175 10.4145710461 6.83205524206 0.199008358511 0.119523439017
35 0.2 0.159289009246 0.242318928695 0.220677605688 14.3697027199 8.6659904624 0.240174335606 0.0853376716265
35 0.2 0.144626009611 0.285121333489 0.275868477291 5.28883255372 3.6347882169 0.08472528127 0.0515833021752
35 0.2 0.180425429623 0.265379172673 0.236714425493 20.0000276107 11.9523324336 0.331230751216 0.116713302342
35 0.2 0.16120855976 0.467462252281 0.634770869388 17.339295486 12.6167417973 0.268860968707 0.172500708597
35 0.2 0.146342764136 0.328344088069 0.590930070519 1.8471111354 1.97487649114 0.0775514310865 0.0548114304349
35 0.2 0.155031543126 0.287212142145 0.308914280037 4.74428407876 3.02129864907 0.0881651181737 0.0525138304901
35 0.2 0.159370483802 0.24314809309 0.199847710526 11.5567022933 7.02876349986 0.199055248856 0.0755810557921
35 0.2 0.15492554791 0.314146763375 0.463603853822 2.18611324545 1.86567945826 0.105471231997 0.0846096466327
35 0.2 0.139046836494 0.228659174372 0.147340089558 2.02094517659 1.41265819226 0.0273489682618 0.0162868991297
35 0.2 0.16399162513 0.512919637694 0.850934439529 9.59658859109 6.91870349374 0.194544308337 0.140823107734
35 0.2 0.18414130093 0.277947229473 0.176087633485 5.66317367211 3.69634668722 0.0921650291485 0.0338004429203
35 0.2 0.149489264864 0.241048336841 0.257781783646 0.807922172973 0.74879148734 0.0438661533986 0.0206723105122
35 0.2 0.151803547893 0.28251711714 0.225983591523 3.89802873415 2.74283032823 0.0712420005912 0.0410471422913
35 0.2 0.180614908168 0.475485488996 0.710091170397 6.56761005681 4.4381327357 0.139986567392 0.0931410409537
35 0.2 0.171769867437 0.379349071853 0.609993631388 5.56675606539 4.85878977397 0.141866591499 0.112099542926
35 0.2 0.181383258959 0.399730992486 0.712728155456 7.19277725411 6.02292765674 0.157075221157 0.116930471516
35 0.2 0.144994050241 0.312890996346 0.41790551727 10.0825740823 6.42773563398 0.15865192979 0.0877198179073
35 0.2 0.143109172044 0.173199176936 0.132957994682 5.44736630784 3.48369177895 0.0955466433849 0.034253820514
35 0.2 0.17039003003 0.271088830949 0.270070608535 2.39811367774 1.55466199318 0.037800976848 0.0244291404861
35 0.2 0.170722904705 0.238459307152 0.223130518529 11.4378238303 7.95005806751 0.177644950109 0.0968392017636
35 0.2 0.164557133696 0.649168529337 1.28414613323 8.23083472828 8.21015345758 0.251674800718 0.202935138227
35 0.2 0.172191510523 0.437110930046 0.721345408341 7.51560228372 4.86307973212 0.154936381068 0.090990655228
35 0.2 0.161931534385 0.409060240101 0.483882798583 11.0884149109 7.80923532151 0.226846721639 0.124358600626
35 0.2 0.163036978479 0.388006089997 0.562112524123 9.47897447587 6.04161417594 0.172226369636 0.100525737652
35 0.2 0.156489514166 0.430615815787 0.731146011064 12.4353718341 9.30500476146 0.286283275712 0.176586441491
35 0.2 0.168630294068 0.632386407527 1.14267793062 4.67586221231 4.712910202 0.19114948883 0.152235182201
35 0.2 0.160355681861 0.233513117091 0.174283588096 2.21607227724 1.90057897381 0.0451000828242 0.0488240286657
35 0.2 0.175407083075 0.509115530435 0.861956593866 24.9243910848 18.380271115 0.360370774178 0.235227776644
35 0.2 0.154553501481 0.360242707057 0.564570649587 4.48577483519 3.47210845168 0.105598651904 0.0744328715815
