N NoiseSigma MeanNoiseMag MeanPLineDist Std MeanRepErr Std reconstructionError Std
35 0.05 0.0391422201396 0.044883613477 0.0350011838203 1.9027084395 1.19548855052 0.0286917818214 0.011629912236
35 0.05 0.0429408267696 0.0937635220569 0.0854406391818 0.165322285718 0.152036320918 0.0146939423122 0.00614634120996
35 0.05 0.036595644275 0.0654107079944 0.0744485501016 0.260934930311 0.236109214008 0.0113712954722 0.00966080722507
35 0.05 0.0382455756169 0.0625885499551 0.0387384308073 2.6934674011 1.6897510078 0.0433597207131 0.0182285305438
35 0.05 0.0409526593635 0.0542502497511 0.0488293128812 2.92019724463 1.94675868774 0.0548815531147 0.0225578474467
35 0.05 0.0387142260415 0.0873264693863 0.107901749987 0.413991100988 0.410794053239 0.0213011826069 0.0106499602325
35 0.05 0.0377105833713 0.0956953535541 0.177914526153 1.09471774547 0.820705224704 0.0264784557994 0.0181355896271
35 0.05 0.034104399049 0.0864721346212 0.135585989304 4.1768679362 2.86220097126 0.0705003353654 0.0341380912901
35 0.05 0.0432225318929 0.104298261366 0.153484644356 2.75857210882 1.91661976143 0.0443394506746 0.0274774975738
35 0.05 0.0392400939766 0.0981962327577 0.147262638958 1.60154625226 1.03267189389 0.0306051840555 0.0183135214236
35 0.05 0.0400974508569 0.0607156399895 0.0471176158213 1.27399422792 0.959953771315 0.0287909077297 0.0180745002776
35 0.05 0.0370667036534 0.0766806079733 0.0866007986395 2.33431747395 1.60113964888 0.0399794292216 0.0206265464949
35 0.05 0.0421652403605 0.0553435310047 0.0359012401462 2.21425649296 1.47314897999 0.0417581011166 0.0162369851329
35 0.05 0.0414883395561 0.097780990993 0.189155109208 0.838979263548 0.896863060025 0.0308184420038 0.0284581222305
35 0.05 0.0449912472686 0.0829440317141 0.0991339476877 3.96750085052 2.44199527062 0.0632816691512 0.0258218343197
35 0.05 0.0427391439804 0.0918506532812 0.124095193294 3.82850674594 2.41710761436 0.0587260924448 0.0326461722074
35 0.05 0.0324529641481 0.0573494860841 0.0636306197739 1.80328839766 1.19383365386 0.029883016336 0.012926398943
35 0.05 0.0388216860709 0.150114662576 0.262922740947 0.730558453665 0.672250390468 0.0426054347834 0.0250328055764
35 0.05 0.0391338771288 0.0467578384715 0.0398724404516 3.78242525402 2.39986179133 0.0653215905675 0.0227315679407
35 0.05 0.0408188848964 0.0549607334619 0.0401960096973 3.02214561541 1.97786391249 0.0524923479214 0.0193040279223
35 0.05 0.0436612221253 0.0942276938966 0.104597672288 0.605929874199 0.631307317533 0.0227802280824 0.019419348149
35 0.05 0.0422700564571 0.0833670784424 0.137586805066 0.855768594402 0.686881799997 0.0234904776463 0.0144897904543
35 0.05 0.0420473311947 0.0942496804999 0.126360021507 0.972121871323 0.586799918146 0.0238886101807 0.0129261642185
35 0.05 0.0405999673978 0.0857041226847 0.128155615989 2.39484331545 1.55934307625 0.0402009443006 0.0264211304483
35 0.05 0.0335624093928 0.0479573121758 0.0369870792131 0.754654038708 0.459379033694 0.00952227008456 0.00354098748434
35 0.05 0.0408431430157 0.104230275203 0.15864160601 0.500318572732 0.509122294167 0.0224815585437 0.0159371709997
35 0.05 0.0363533865042 0.0527399623245 0.039082715892 4.7752091327 3.05221272255 0.0830532427443 0.0294496392607
35 0.05 0.0403588364304 0.0510700151043 0.0445611030232 0.61520088668 0.410306200198 0.00871905831673 0.00579225525067
35 0.05 0.0378770354892 0.0582297361778 0.0643489903271 2.06691648297 1.39533084507 0.0348616256377 0.0170479254405
35 0.05 0.0431559024826 0.0538008297535 0.0455223789426 1.64492823971 1.10515354086 0.0310010264008 0.0123118227479
35 0.05 0.0419134372692 0.0609503890798 0.0426228493843 1.75347260741 1.16471336368 0.0274476649793 0.0112865689264
35 0.05 0.0405072057301 0.0640247112256 0.0621528554006 1.52188732272 1.07031972526 0.0264542201152 0.015587638503
35 0.05 0.0432873858478 0.112284600581 0.14789278628 2.35729401175 1.47003482601 0.0421015103268 0.0241545441715
35 0.05 0.0432944555454 0.0935341070827 0.123967143138 5.80953426726 3.58524916676 0.0951213039831 0.0376848413665
35 0.05 0.0459837585696 0.0649442642739 0.0577097968096 3.43275985728 2.34668845991 0.0626948261986 0.0291038515824
35 0.05 0.0357931542747 0.0962060911611 0.116217599544 2.68495077514 1.96318021308 0.0520418523497 0.0324214583666
35 0.05 0.0400119233646 0.063556239927 0.0797236053155 1.7337615718 1.15919134393 0.0254694072486 0.0109207505329
35 0.05 0.0385498585055 0.0477272654208 0.0390858326201 2.62499659123 1.66942976122 0.0428719527351 0.0151202744214
35 0.05 0.0445697654018 0.0567971627769 0.0483085947758 0.201838942727 0.160164220398 0.0137281736679 0.0057233232266
35 0.05 0.0426519261354 0.0644269600527 0.060961309142 0.443722886189 0.468576688357 0.0151783114982 0.0113382307909
35 0.05 0.0401852639899 0.0757006711171 0.092683978362 1.38436045715 1.02941768944 0.0273625831269 0.0181220218907
35 0.05 0.0422779217773 0.0542759975961 0.0331155035841 3.48266992666 2.21861457272 0.0549049656843 0.0208006620422
35 0.05 0.0448197518664 0.0553167281205 0.0489796711677 3.77669639522 2.40835719637 0.0594822664598 0.0232183822467
